"Campus","NombreCentro","Centro","Dirección","Recurso","TipoCentro","FechaInicioLectura","FechaFinLectura","FechaEmisionFactura","ConsumoP1","ConsumoP2","ConsumoP3","ConsumoP4","ConsumoP5","ConsumoP6","ConsumoTotal","AñoFinLectura"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","4/5/2019 0:00","6/10/2019 0:00","6/24/2019 0:00","","","","","","","2141","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","5/7/2019 0:00","6/3/2019 0:00","6/5/2019 0:00","","","","","","","0","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","5/1/2019 0:00","5/31/2019 0:00","6/1/2019 0:00","0","0","0","0","71159","36270","107429","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","3/5/2019 0:00","4/4/2019 0:00","5/9/2019 0:00","","","","","","","307001","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","4/5/2019 0:00","5/6/2019 0:00","5/9/2019 0:00","","","","","","","175820","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","4/1/2019 0:00","4/30/2019 0:00","5/1/2019 0:00","0","0","0","0","67530","35927","103457","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","2/7/2019 0:00","4/5/2019 0:00","4/29/2019 0:00","","","","","","","1483","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","2/20/2019 0:00","4/15/2019 0:00","4/26/2019 0:00","","","","","","","16069","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","3/1/2019 0:00","3/31/2019 0:00","4/2/2019 0:00","0","0","25215","51933","0","41778","118926","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","2/7/2019 0:00","3/4/2019 0:00","3/21/2019 0:00","","","","","","","369688","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","1/10/2019 0:00","2/6/2019 0:00","3/11/2019 0:00","","","","","","","537352","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","5/1/2017 0:00","5/31/2017 0:00","3/5/2019 0:00","0","0","0","0","79264","35332","114596","2017"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","5/1/2017 0:00","5/31/2017 0:00","3/5/2019 0:00","0","0","0","0","79264","35332","114596","2017"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","5/1/2017 0:00","5/31/2017 0:00","3/5/2019 0:00","0","0","0","0","79264","35332","0","2017"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","2/1/2019 0:00","2/28/2019 0:00","3/2/2019 0:00","38605","50848","0","0","0","40424","129877","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","12/20/2018 0:00","2/19/2019 0:00","2/21/2019 0:00","","","","","","","12835","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","12/1/2018 0:00","1/9/2019 0:00","2/8/2019 0:00","","","","","","","397221","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","12/4/2018 0:00","2/7/2019 0:00","2/8/2019 0:00","","","","","","","805","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","1/1/2019 0:00","1/31/2019 0:00","2/1/2019 0:00","41593","56403","0","0","0","49496","147492","2019"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","12/1/2018 0:00","12/31/2018 0:00","1/1/2019 0:00","32485","42873","0","0","0","47511","122869","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","10/23/2018 0:00","12/19/2018 0:00","12/21/2018 0:00","","","","","","","14441","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","11/1/2018 0:00","11/30/2018 0:00","12/14/2018 0:00","","","","","","","407254","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","10/3/2018 0:00","12/4/2018 0:00","12/5/2018 0:00","","","","","","","1435","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","11/1/2018 0:00","11/30/2018 0:00","12/1/2018 0:00","0","0","0","60212","0","41586","132708","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","10/3/2018 0:00","10/31/2018 0:00","11/3/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","10/1/2018 0:00","10/31/2018 0:00","11/1/2018 0:00","0","0","0","0","85655","37948","123603","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","8/24/2018 0:00","10/22/2018 0:00","10/24/2018 0:00","","","","","","","10627","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","9/1/2018 0:00","10/2/2018 0:00","10/10/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","8/6/2018 0:00","10/3/2018 0:00","10/4/2018 0:00","","","","","","","2270","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","9/1/2018 0:00","9/30/2018 0:00","10/1/2018 0:00","0","0","0","42462","0","38373","121513","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","8/7/2018 0:00","8/31/2018 0:00","9/5/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","8/1/2018 0:00","8/31/2018 0:00","9/1/2018 0:00","0","0","0","0","0","90779","90779","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","6/8/2018 0:00","8/6/2018 0:00","8/28/2018 0:00","","","","","","","2152","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","6/26/2018 0:00","8/23/2018 0:00","8/25/2018 0:00","","","","","","","7208","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","7/6/2018 0:00","8/6/2018 0:00","8/8/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","7/1/2018 0:00","7/31/2018 0:00","8/2/2018 0:00","0","0","0","0","0","38171","126017","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","5/30/2018 0:00","7/5/2018 0:00","7/11/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","6/1/2018 0:00","6/30/2018 0:00","7/2/2018 0:00","0","0","0","20172","0","41124","124784","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","4/21/2018 0:00","6/25/2018 0:00","6/27/2018 0:00","","","","","","","9563","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","4/6/2018 0:00","6/8/2018 0:00","6/11/2018 0:00","","","","","","","1319","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","5/1/2018 0:00","5/31/2018 0:00","6/1/2018 0:00","0","0","0","0","79457","43777","123234","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","4/27/2018 0:00","5/29/2018 0:00","5/31/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","3/28/2018 0:00","4/26/2018 0:00","5/9/2018 0:00","","","","","","","202815","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","4/1/2018 0:00","4/30/2018 0:00","5/1/2018 0:00","0","0","0","0","89772","47907","137679","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","2/20/2018 0:00","4/20/2018 0:00","4/26/2018 0:00","","","","","","","13963","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","2/27/2018 0:00","3/27/2018 0:00","4/20/2018 0:00","","","","","","","430452","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","2/6/2018 0:00","4/6/2018 0:00","4/9/2018 0:00","","","","","","","853","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","1/31/2018 0:00","2/26/2018 0:00","4/5/2018 0:00","","","","","","","542278","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","3/1/2018 0:00","3/31/2018 0:00","4/1/2018 0:00","0","0","0","60772","0","50387","140082","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","2/1/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","0","0","0","0","0","44611","144305","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","12/23/2017 0:00","2/19/2018 0:00","2/24/2018 0:00","","","","","","","11821","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","12/29/2017 0:00","1/30/2018 0:00","2/23/2018 0:00","","","","","","","424147","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Agua","Formación","12/5/2017 0:00","2/6/2018 0:00","2/22/2018 0:00","","","","","","","818","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Electricidad","Formación","1/1/2018 0:00","1/31/2018 0:00","2/2/2018 0:00","0","0","0","0","0","45920","135873","2018"
"Ciudad Universitaria","ETSI Caminos Canales y Puertos","2","C/ Profesor Aranguren, 3 - 28040 Madrid","Gas","Formación","11/29/2017 0:00","12/28/2017 0:00","1/15/2018 0:00","","","","","","","396194","2017"
